Moment_Shoulder_0,Moment_Shoulder_4,Moment_Shoulder_5,Moment_Shoulder_6,Moment_Shoulder_7,Moment_Shoulder_8,Moment_Shoulder_9,Moment_Shoulder_10,Moment_Shoulder_11,Moment_Shoulder_12,Moment_Shoulder_13,Moment_Shoulder_14,Moment_Shoulder_15,Moment_Shoulder_16,Moment_Shoulder_17,Moment_Shoulder_18,Moment_Shoulder_19,Moment_Shoulder_20,Moment_Shoulder_21,Moment_Shoulder_22,Moment_Shoulder_23,Moment_Shoulder_24,Moment_Shoulder_25,Moment_Shoulder_26,Moment_Shoulder_27,Moment_Shoulder_28,Moment_Shoulder_29,Moment_Shoulder_30,Moment_Shoulder_31,Moment_Shoulder_32,Moment_Shoulder_33,Moment_Shoulder_34,Moment_Shoulder_35,Moment_Shoulder_36,Moment_Shoulder_37,Moment_Shoulder_38,Moment_Shoulder_39,Moment_Shoulder_40,Moment_Shoulder_41,Moment_Shoulder_42,Moment_Shoulder_43,Moment_Shoulder_44,Moment_Shoulder_45,Moment_Shoulder_46,Moment_Shoulder_47,Moment_Shoulder_48,Moment_Shoulder_49,Moment_Shoulder_50,Moment_Shoulder_51,Moment_Shoulder_52,Moment_Shoulder_53,Moment_Shoulder_54,Moment_Shoulder_55,Moment_Shoulder_56,Moment_Shoulder_57,Moment_Shoulder_58,Moment_Shoulder_59,Moment_Shoulder_60,Moment_Shoulder_61,Moment_Shoulder_62,Moment_Shoulder_63,Moment_Shoulder_64,Moment_Shoulder_65,Moment_Shoulder_66,Moment_Shoulder_67,Moment_Shoulder_68,Moment_Shoulder_69,Moment_Shoulder_70,Moment_Shoulder_71,Moment_Shoulder_72,Moment_Shoulder_73,Moment_Shoulder_74,Moment_Shoulder_75,Moment_Shoulder_76,Moment_Shoulder_77,Moment_Shoulder_78,Moment_Shoulder_79,Moment_Shoulder_80,Moment_Shoulder_81,Moment_Shoulder_82,Moment_Shoulder_83,Moment_Shoulder_84,Moment_Shoulder_85,Moment_Shoulder_86,Moment_Shoulder_87,Moment_Shoulder_88,Moment_Shoulder_89,Moment_Shoulder_90,Moment_Shoulder_91,Moment_Shoulder_92,Moment_Shoulder_93,Moment_Shoulder_94,Moment_Shoulder_95,Moment_Shoulder_96,Moment_Shoulder_97,Moment_Shoulder_98,Moment_Shoulder_99,Moment_Shoulder_100,Moment_Shoulder_101,Moment_Shoulder_102,Moment_Shoulder_103,Moment_Shoulder_104,Moment_Shoulder_105,Moment_Shoulder_106,Moment_Shoulder_107,Moment_Shoulder_108,Moment_Shoulder_109,Moment_Shoulder_110,Moment_Shoulder_111,Moment_Shoulder_112,Moment_Shoulder_113,Moment_Shoulder_114,Moment_Shoulder_115,Moment_Shoulder_116,Moment_Shoulder_117,Moment_Shoulder_118,Moment_Shoulder_119,Moment_Shoulder_120,Moment_Shoulder_121,Moment_Shoulder_122,Moment_Shoulder_123,Moment_Shoulder_124,Moment_Shoulder_125,Moment_Shoulder_126,Moment_Shoulder_127,Moment_Shoulder_128,Moment_Shoulder_129,Moment_Shoulder_130,Moment_Shoulder_131,Moment_Shoulder_132,Moment_Shoulder_133,Moment_Shoulder_134,Moment_Shoulder_135,Moment_Shoulder_136,Moment_Shoulder_137,Moment_Shoulder_138,Moment_Shoulder_139,Moment_Shoulder_140,Moment_Shoulder_141,Moment_Shoulder_142,Moment_Shoulder_143,Moment_Shoulder_144,Moment_Shoulder_145,Moment_Shoulder_146,Moment_Shoulder_147,Moment_Shoulder_148,Moment_Shoulder_149,Moment_Shoulder_150,Moment_Shoulder_151,Moment_Shoulder_152,Moment_Shoulder_153,Moment_Shoulder_154,Moment_Shoulder_155,Moment_Shoulder_156,Moment_Shoulder_157,Moment_Shoulder_158,Moment_Shoulder_159,Moment_Shoulder_160,Moment_Shoulder_161,Moment_Shoulder_162,Moment_Shoulder_163,Moment_Shoulder_164,Moment_Shoulder_165,Moment_Shoulder_166,Moment_Shoulder_167,Moment_Shoulder_168,Moment_Shoulder_169,Moment_Shoulder_170,Moment_Shoulder_171,Moment_Shoulder_172,Moment_Shoulder_173,Moment_Shoulder_174,Moment_Shoulder_175,Moment_Shoulder_176,Moment_Shoulder_177,Moment_Shoulder_178,Moment_Shoulder_179,Moment_Shoulder_180,Moment_Shoulder_181,Moment_Shoulder_182,Moment_Shoulder_183,Moment_Shoulder_184,Moment_Shoulder_185,Moment_Shoulder_186,Moment_Shoulder_187,Moment_Shoulder_188,Moment_Shoulder_189,Moment_Shoulder_190,Moment_Shoulder_191,Moment_Shoulder_192,Moment_Shoulder_193,Moment_Shoulder_194,Moment_Shoulder_195,Moment_Shoulder_196,Moment_Shoulder_197,Moment_Shoulder_198,Moment_Shoulder_199,Moment_Shoulder_200,Moment_Shoulder_201,Moment_Shoulder_202,Moment_Shoulder_203,Moment_Shoulder_204,Moment_Shoulder_205,Moment_Shoulder_206,Moment_Shoulder_207,Moment_Shoulder_208,Moment_Shoulder_209,Moment_Shoulder_210,Moment_Shoulder_211,Moment_Shoulder_212,Moment_Shoulder_213,Moment_Shoulder_214,Moment_Shoulder_215,Moment_Shoulder_216,Moment_Shoulder_217,Moment_Shoulder_218,Moment_Shoulder_219,Moment_Shoulder_220,Moment_Shoulder_221,Moment_Shoulder_222,Moment_Shoulder_223,Moment_Shoulder_224,Moment_Shoulder_225,Moment_Shoulder_226,Moment_Shoulder_227,Moment_Shoulder_228,Moment_Shoulder_229,Moment_Shoulder_230,Moment_Shoulder_231,Moment_Shoulder_232,Moment_Shoulder_233,Moment_Shoulder_234,Moment_Shoulder_235,Moment_Shoulder_236,Moment_Shoulder_237,Moment_Shoulder_238
0,2.2226610100225757,2.3556856323673236,2.4003511548951924,2.5344200150220826,2.6638912251142313,2.647659266318935,2.6780935196013527,2.6822745149154232,2.658967927965098,2.5411021551824327,2.558071556585998,2.463098722329826,2.4822707460920754,2.6019567928180787,2.4231427947965565,2.56750647949552,2.53310751516616,2.5869304042932613,2.4962024761668298,2.3785225881121317,2.3236934376849847,2.3229011834789093,2.2125031163874853,2.337133676200601,2.1333559658739567,2.3223503430765127,2.273171997831515,2.4331533876746914,2.2241201758844964,2.3477792722925663,2.2960810621484646,2.27408293868784,2.2123484259357102,2.1790090344037023,2.071570004488777,2.073910040208889,1.8122638504705764,1.7273428138922489,1.7798242543801106,1.646792897464032,1.660236804755179,1.6612047014971694,1.4557833435888456,1.3574124429046595,1.2421214237788398,0.6040044579720211,0.45087992715331476,0.7260506101833604,0.7291509831267055,0.6447058137375941,0.6730231248298524,1.121187440494149,1.2666783144906015,1.4802940387807264,1.512948915833696,2.1997730565443105,2.7386345143388806,2.1538610014290036,3.270745484076693,2.965323286881038,3.105951808568546,2.4475798134792552,3.4306521747945165,2.9628862168391477,3.331174502372054,3.045303252820448,3.35377456262625,3.535737284528671,3.4681977451392685,4.06474047926347,3.434329934767531,3.6886359902434775,3.30391999969544,3.586548977753356,3.219118500842997,2.9173922498824894,3.067371600307479,3.0948439478567336,3.0193295274475562,3.0318647705995825,3.0834243334636455,2.7773723359162488,2.7235632861011965,3.32607714793029,3.0172458509466415,2.8433529560086495,2.8788164072132876,3.132345624119619,3.0963745668706077,3.065857331963681,2.78826171650471,3.017309212645609,2.184112413139745,2.804596419366448,2.7653847887529506,3.265322456197362,3.699961012090501,4.060103070293043,4.151337397951588,4.4601218166901635,5.021122053789431,5.362018146276415,5.4159266867114955,6.157410953225115,7.188921484900257,8.137730254529552,8.549657009304052,8.865824086638137,9.703104870306738,10.04468661914582,11.03535753537491,10.715214147011045,11.123673318334982,12.339633480869331,13.031022396100157,14.61836697862079,14.882256853365805,15.262118698813325,17.332377517668768,18.42159859167861,18.721162267528626,19.4680330871012,19.73236305625455,19.861145086385758,20.170531181832416,20.225444832226536,20.33832006138153,20.36022777788858,20.205560133904974,20.488157754610594,20.488294602308223,20.197109137120083,19.920780819207067,19.755392609246137,19.89640420747995,19.635578132619212,19.234854120206794,19.638221079397006,19.38348183967268,19.322149511666204,19.29177832473545,19.27243091804714,19.345482110606653,19.63299974435673,19.49538446364425,18.795440627131963,18.61875152528215,18.614035367180534,17.79246966982075,16.97114131777246,16.519100395043598,15.72240515040312,15.522699028565698,15.236936390064574,14.475334362628296,14.188087102451073,13.003807826454603,11.985699975969748,11.786207512184996,10.398123778821448,9.663734901962961,10.080139634924592,9.538537574928442,9.218438494311643,8.589370044892716,7.541717288170562,6.679961032868082,5.4899073948720805,4.918385789343156,3.7734644071495187,3.1790430937163214,2.6807478298965437,2.368221935022037,1.9938696082642808,1.405214366576394,1.4497219114823239,1.3064342641755768,1.1365918232293453,1.8119812764051053,1.8162027049558915,2.391313098546277,1.6877374977050448,1.7177995185104677,2.3293817744819854,1.4609371695325983,2.5119086667951622,2.6029028970025436,2.4835050556630507,2.0456160843784565,1.568377019256855,1.887739613843961,1.6284150379558053,1.7288469815096572,1.003211090279959,1.7717733629914876,2.647414489534551,2.08693528153266,2.5950970295507134,2.0336643802388634,1.8350976862986637,1.5828185538465738,1.4775543478587427,1.4893416796523276,1.4263671197310752,1.384566525279934,1.3799647490860274,1.7171207192627937,1.717876934505337,1.432860753710588,1.4830281854600689,1.3752059928411116,1.5487894211243562,2.090710397999814,1.7010831750344055,1.8296825300523185,2.5569529134654236,2.612595147118663,2.8566706470477876,3.0305559254765746,2.9285695703234498,3.283322873100057,3.510593002445066,3.784009269314469,4.181475774389424,4.0582198897733095,4.223878994187723,4.166401339023522,4.142476598751173,4.338040976142482,4.394391501881158,4.680111447324795,4.958597652114961,5.032847910193102,4.907398636686613,4.876963657531569
