BOTTOM_TORSO_1,BOTTOM_TORSO_2,BOTTOM_TORSO_3,BOTTOM_TORSO_4,BOTTOM_TORSO_5,BOTTOM_TORSO_6,BOTTOM_TORSO_7,BOTTOM_TORSO_8,BOTTOM_TORSO_9,BOTTOM_TORSO_10,BOTTOM_TORSO_11,BOTTOM_TORSO_12,BOTTOM_TORSO_13,BOTTOM_TORSO_14,BOTTOM_TORSO_15,BOTTOM_TORSO_16,BOTTOM_TORSO_17,BOTTOM_TORSO_18,BOTTOM_TORSO_19,BOTTOM_TORSO_20,BOTTOM_TORSO_21,BOTTOM_TORSO_22,BOTTOM_TORSO_23,BOTTOM_TORSO_24,BOTTOM_TORSO_25,BOTTOM_TORSO_26,BOTTOM_TORSO_27,BOTTOM_TORSO_28,BOTTOM_TORSO_29,BOTTOM_TORSO_30,BOTTOM_TORSO_31,BOTTOM_TORSO_32,BOTTOM_TORSO_33,BOTTOM_TORSO_34,BOTTOM_TORSO_35,BOTTOM_TORSO_36,BOTTOM_TORSO_37,BOTTOM_TORSO_38,BOTTOM_TORSO_39,BOTTOM_TORSO_40,BOTTOM_TORSO_41,BOTTOM_TORSO_42,BOTTOM_TORSO_43,BOTTOM_TORSO_44,BOTTOM_TORSO_45,BOTTOM_TORSO_46,BOTTOM_TORSO_47,BOTTOM_TORSO_48,BOTTOM_TORSO_49,BOTTOM_TORSO_50,BOTTOM_TORSO_51,BOTTOM_TORSO_52,BOTTOM_TORSO_53,BOTTOM_TORSO_54,BOTTOM_TORSO_55,BOTTOM_TORSO_56,BOTTOM_TORSO_57,BOTTOM_TORSO_58,BOTTOM_TORSO_59,BOTTOM_TORSO_60,BOTTOM_TORSO_61,BOTTOM_TORSO_62
-4.938901838613674e-7,-3.6038545658811927e-7,-2.464475983288139e-7,-3.3968171919696033e-7,-5.177989805815741e-7,-6.2885919760447e-7,-8.981733117252588e-7,-0.0000010361982276663184,-0.0000012205709936097264,-0.0000013033677532803267,-0.0000010621497494867072,-9.372579370392486e-7,-7.690869097132236e-7,-6.115060386946425e-7,-4.784269549418241e-7,-2.870619937311858e-7,-1.2938107829540968e-7,2.95796780847013e-7,4.256835381966084e-7,4.884332156507298e-7,8.871811587596312e-7,0.0000011798438208643347,0.0000017171514627989382,0.000002231430698884651,0.0000026759953470900655,0.000003081295290030539,0.000003287934305262752,0.000003447834387770854,0.0000035168595786672086,0.000003408189513720572,0.000003515238859108649,0.0000034027889341814443,0.0000033980832085944712,0.0000027806909201899543,0.000002337959813303314,0.000002507633325876668,0.0000022726235329173505,0.0000015691330190747976,0.0000011338524927850813,9.61452315095812e-7,9.962277545128018e-7,6.956452125450596e-7,2.2866515791974962e-8,-4.273369995644316e-7,-0.0000010121257218997926,-0.0000013157859939383343,-0.0000013171702448744327,-0.0000013405369827523828,-9.819450497161597e-7,-0.0000010575677151791751,-0.0000012861255527241156,-0.000001592614353285171,-0.0000015313562471419573,-0.0000017265938367927447,-0.0000019531435100361705,-0.0000014276447473093867,-8.007409633137286e-7,-2.538417902542278e-7,3.952663973905146e-9,-3.971217665821314e-8,-1.5588557289447635e-7,-1.8699211068451405e-7
-0.000013327011401997879,-0.000013682612006959971,-0.000014036946595297195,-0.000014346373063744977,-0.000014624983123212587,-0.000014964765796321444,-0.00001555158814880997,-0.000015825609807507135,-0.00001611419065739028,-0.000016262241842923686,-0.000016506979591213167,-0.000016747217159718275,-0.00001718880230328068,-0.000017434891560696997,-0.00001770269409462344,-0.000018280032236361876,-0.000018869381165131927,-0.000019824670744128525,-0.000020908890292048454,-0.00002175243935198523,-0.000022764397726859897,-0.00002370546462771017,-0.000024386721634073183,-0.000025203376935678534,-0.00002623807631607633,-0.000026538624297245406,-0.00002646319080668036,-0.00002648161716933828,-0.00002662806582520716,-0.000026731679099611938,-0.000026695095584727824,-0.00002677386873983778,-0.000026684450858738273,-0.000026227315174764954,-0.000025683673811727203,-0.000025867018848657608,-0.000025418414224986918,-0.000024573049813625403,-0.000023686592612648383,-0.00002303548899362795,-0.000022528924091602676,-0.000021786036086268723,-0.000021198513422859833,-0.000020820501958951354,-0.0000199678324861452,-0.0000193096675502602,-0.000018604405340738595,-0.000018353739505982958,-0.000017816566469264217,-0.000017112528439611197,-0.00001640317714191042,-0.00001579077979840804,-0.000015179339243331924,-0.00001499773861723952,-0.000014626961274188943,-0.000013925337043474428,-0.000013315601790964138,-0.000013237093298812397,-0.000013523495908884797,-0.000013657869203598239,-0.00001350288039247971,-0.00001341883216809947
6.218452881512349e-7,5.676652108377311e-7,4.799057933269069e-7,4.49121955625742e-7,4.6921877583372407e-7,5.684502184521989e-7,5.596726282419695e-7,7.012274068074476e-7,7.198497087301803e-7,7.531482424383285e-7,7.554785952379461e-7,8.56201836541004e-7,9.507600680080941e-7,0.0000012487494132074062,0.0000014870466884531197,0.0000017254394606425194,0.0000021493005988304503,0.000002527068318158854,0.000002730126425376511,0.0000029669977266166825,0.0000032660698252584552,0.000003444786216277862,0.0000034883173611888196,0.000003782802195928525,0.000003936389930458972,0.000003920720700989477,0.000003912910869985353,0.000004008210908068577,0.0000040175727917812765,0.0000039355354601866566,0.000003923069925804157,0.000003882287273881957,0.0000037844743019377347,0.000003618042455855175,0.0000035008461054530926,0.0000032312836992787197,0.00000338027416546538,0.0000028740346351696644,0.0000026809666451299563,0.000002426521859888453,0.000002245626546937274,0.0000018282162272953428,0.0000012261816664249636,6.598691584258631e-7,8.907005621949793e-8,-2.458922097048344e-7,-4.6761502403569466e-7,-8.262784376711352e-7,-0.0000010854287211259361,-0.0000011173829079780262,-9.222860057889193e-7,-7.964526957948692e-7,-8.675366984789434e-7,-7.89368982623273e-7,-4.83739199808042e-7,-1.4981981166783953e-7,-1.2407383565005148e-7,-2.1613490730487683e-7,-2.8270071084079973e-7,-3.4073337928930414e-7,-3.174438063524576e-7,-3.487196522655722e-7
